"Transcript.ID" "Gene.name" "Poly.A..tags" "Mean.TL" "Median.TL" "X10th..ile..TL" "X25th..ile..TL" "X75th..ile..TL" "X90th..ile..TL" "mRNA.RPKM" "RPF.RPKM" "log2.TE."
"2314" "YIL111W" "YIL111W" 159 22.6 18.9 8.4 12.5 26.6 41.2 NA NA NA
"2315" "YCR036W" "YCR036W" 40 26.8 23.7 9.6 13.9 38.1 47 NA NA NA
"2316" "YNL217W" "YNL217W" 825 29 27.5 11.7 16.9 39 49.9 NA NA NA
"2317" "YHR186C" "YHR186C" 341 40.5 39.7 19.3 27.5 51.9 61 NA NA NA
"2318" "YJR082C" "YJR082C" 348 32.8 31 17.9 23.1 40 51 NA NA NA
"2319" "YOL087C" "YOL087C" 13 33.7 31.4 12.6 19.6 45.9 57.2 NA NA NA
"2320" "YNL134C" "YNL134C" 2 25.9 25.9 NA NA NA NA NA NA NA
"2321" "YJR106W" "YJR106W" 8 42.2 40.6 NA NA NA NA NA NA NA
"2322" "YJL084C" "YJL084C" 218 36.5 33.4 14.4 19.8 46.6 57.3 NA NA NA
"2323" "YHR154W" "YHR154W" 826 32.6 31 13.3 19.1 43.1 55.9 NA NA NA
"2324" "YOR008C" "YOR008C" 1 32 32 NA NA NA NA NA NA NA
"2325" "YHR021C" "YHR021C" 27961 22.1 19.8 7.2 12 30 40.2 NA NA NA
"2326" "YGL146C" "YGL146C" 7 39.4 40.9 NA NA NA NA NA NA NA
"2327" "YDR291W" "YDR291W" 130 32.6 31.1 11.6 19.4 45.2 57.4 NA NA NA
"2328" "YHL014C" "YHL014C" 43 33 28 17.5 19.8 45.6 55.3 NA NA NA
"2329" "YBR262C" "YBR262C" 811 31 30.1 9 18.7 43 52.8 NA NA NA
"2330" "YMR304W" "YMR304W" 144 34.4 34.4 11 20.6 46.1 57.9 NA NA NA
"2331" "YGR041W" "YGR041W" 193 34 31.7 13.3 20.2 47.9 57 NA NA NA
"2332" "YPL255W" "YPL255W" 396 34.7 35.1 11 21.4 46.8 55.3 NA NA NA
"2333" "YMR289W" "YMR289W" 1 32.6 32.6 NA NA NA NA NA NA NA
"2334" "YOL012C" "YOL012C" 571 32.9 32.3 13.3 20.9 44 53.9 NA NA NA
"2335" "YPL199C" "YPL199C" 1400 32.5 31.9 14.5 22 41.4 50.2 NA NA NA
"2336" "YOR128C" "YOR128C" 1600 35.1 36 13 22.6 47.1 54.9 NA NA NA
"2337" "YAL015C" "YAL015C" 1 40.7 40.7 NA NA NA NA NA NA NA
"2338" "YFL036W" "YFL036W" 1 9.5 9.5 NA NA NA NA NA NA NA
"2339" "YDL209C" "YDL209C" 299 42.8 43.9 13.9 27.1 58 70 NA NA NA
"2340" "YKL045W" "YKL045W" 357 40.9 38.3 18.4 26.9 51.4 61.2 NA NA NA
"2341" "YJR022W" "YJR022W" 121 33.4 32.3 9.4 19.5 48.3 55.9 NA NA NA
"2342" "YMR243C" "YMR243C" 687 34.5 33 16.5 23.4 43.4 53.8 NA NA NA
"2343" "YIL051C" "YIL051C" 9438 28.3 26.4 12.4 18.2 36.4 46.8 NA NA NA
"2344" "YPL057C" "YPL057C" 149 45.1 47.2 14.5 33.2 59.2 68.9 NA NA NA
"2345" "YPL262W" "YPL262W" 52 30.7 28.7 14.5 19.2 38.8 50.2 NA NA NA
"2346" "YDR356W" "YDR356W" 203 30.8 31.2 9.1 15.4 46 53 NA NA NA
"2347" "YPL151C" "YPL151C" 315 38.9 38.5 16.7 27.5 49.9 59.8 NA NA NA
"2348" "YKL007W" "YKL007W" 717 32.5 30.5 14.5 21.8 43.6 53.3 NA NA NA
"2349" "YNL169C" "YNL169C" 469 33 31 13.1 20.5 43.4 55.1 NA NA NA
"2350" "YFR034C" "YFR034C" 1 27 27 NA NA NA NA NA NA NA
"2351" "YKL185W" "YKL185W" 10 37.1 38.7 15.7 21.4 50 57.2 NA NA NA
"2352" "YDL225W" "YDL225W" 507 30.3 28.7 10.5 17.4 41 51.4 NA NA NA
"2353" "YJL213W" "YJL213W" 93 51.3 50.4 31.2 43.3 59 68.9 NA NA NA
"2354" "YMR028W" "YMR028W" 217 40.5 40.4 17.6 25.8 52.4 62.5 NA NA NA
"2355" "YOR377W" "YOR377W" 348 38 37.5 14.9 25.2 50.4 61.7 NA NA NA
"2356" "YLR364W" "YLR364W" 1 72.9 72.9 NA NA NA NA NA NA NA
"2357" "YKL058W" "YKL058W" 230 30.8 29.2 14.7 19.7 39.6 49.6 NA NA NA
"2358" "YCR088W" "YCR088W" 712 26.2 24.6 9.8 15.7 35.4 44.7 NA NA NA
"2359" "YKL085W" "YKL085W" 901 31.1 30 14.6 19.9 39.5 50.4 NA NA NA
"2360" "YJR124C" "YJR124C" 415 37.8 37.9 17.6 26.2 48.3 57.9 NA NA NA
"2361" "YNR043W" "YNR043W" 1213 34.2 33.5 14.9 21.8 45.2 54.9 NA NA NA
"2362" "YOR227W" "YOR227W" 216 39.4 37 14.6 26 49.5 60 NA NA NA
"2363" "YDR416W" "YDR416W" 146 32.5 29.4 13.4 18 46.4 56.5 NA NA NA
"2364" "YLL026W" "YLL026W" 1085 25.3 22.8 10 15.1 32.5 44.3 NA NA NA
"2365" "YIL064W" "YIL064W" 365 32.5 31 15.4 21.8 41.1 49.9 NA NA NA
"2366" "YOL065C" "YOL065C" 14 36.3 35.6 21.2 22.6 46.7 51.9 NA NA NA
"2367" "YBL022C" "YBL022C" 659 27.3 23.8 5.3 11.3 40.5 53.5 NA NA NA
"2368" "YGL164C" "YGL164C" 163 40 40 18.9 27 52 63.9 NA NA NA
"2369" "YER156C" "YER156C" 435 38.3 37.5 16 24.1 50 62.3 NA NA NA
"2370" "YGR013W" "YGR013W" 92 30.7 28.7 9.3 16.7 42.8 57.5 NA NA NA
"2371" "YHR057C" "YHR057C" 328 33.8 31.7 15 21.3 44.4 55.8 NA NA NA
"2372" "YOR095C" "YOR095C" 1319 34.9 34.7 16.5 23.1 44.5 54.4 NA NA NA
"2373" "YEL038W" "YEL038W" 302 23.2 22.5 7.8 12.9 31.1 39.7 NA NA NA
"2374" "YCL014W" "YCL014W" 505 32.3 32.6 10.1 20.6 42.2 51.8 NA NA NA
"2375" "YOL025W" "YOL025W" 2 51.5 51.5 NA NA NA NA NA NA NA
"2376" "YGL172W" "YGL172W" 409 26.7 24 7.7 13.2 38.1 50.9 NA NA NA
"2377" "YCL002C" "YCL002C" 467 34.4 33.3 15.4 22.4 44.6 54.9 NA NA NA
"2378" "YPL040C" "YPL040C" 64 34.9 39.5 11.1 15.7 48.8 56.6 NA NA NA
"2379" "YNL079C" "YNL079C" 2612 24.8 22.2 9.5 14.6 32.5 43.8 NA NA NA
"2380" "YOR328W" "YOR328W" 2 47.7 47.7 NA NA NA NA NA NA NA
"2381" "YGR199W" "YGR199W" 144 30.5 28.1 13.9 18.3 41 48.7 NA NA NA
"2382" "YLR289W" "YLR289W" 79 29 30.6 7.4 12.9 42.1 49.3 NA NA NA
"2383" "YLR004C" "YLR004C" 22 33.4 28.7 15.6 20.2 43.7 60.9 NA NA NA
"2384" "YLR306W" "YLR306W" 60 37.3 34.3 17 22.4 54.3 61 NA NA NA
"2385" "YNL280C" "YNL280C" 683 38.7 37 20.5 27.7 48.4 58.4 NA NA NA
"2386" "YDR007W" "YDR007W" 579 31.2 29.4 13.3 19.6 41.8 52.4 NA NA NA
"2387" "YGR222W" "YGR222W" 199 38 39.1 14 25.6 50.9 59.3 NA NA NA
"2388" "YML102W" "YML102W" 267 38.6 36.8 15.4 23.4 50.2 61.6 NA NA NA
"2389" "YPR089W" "YPR089W" 180 37.7 41.1 13.4 27.1 49.2 55.7 NA NA NA
"2390" "YPL122C" "YPL122C" 171 32.3 31.5 13 20.7 41.9 53.2 NA NA NA
"2391" "YOL047C" "YOL047C" 7 32.4 32.6 NA NA NA NA NA NA NA
"2392" "YLR051C" "YLR051C" 635 32.4 31.9 9.6 16.6 45.6 55.8 NA NA NA
"2393" "YGR082W" "YGR082W" 1200 31.7 30.6 12.2 18.6 43.1 51.8 NA NA NA
"2394" "YMR291W" "YMR291W" 78 51.4 55.2 28.5 38.2 64.8 72.3 NA NA NA
"2395" "YKL113C" "YKL113C" 391 35.7 33.3 14.6 22.9 46.5 59.9 NA NA NA
"2396" "YKL104C" "YKL104C" 625 29 27.9 10.8 16.3 40.2 49.3 NA NA NA
"2397" "YHR012W" "YHR012W" 459 32.8 32.6 14.5 21.2 42.9 52.9 NA NA NA
"2398" "YIL022W" "YIL022W" 437 39.8 38.7 17.8 26.3 52.6 63.1 NA NA NA
"2399" "YHL011C" "YHL011C" 1155 35 34.8 17.2 25.6 43.4 52.5 NA NA NA
"2400" "YOR319W" "YOR319W" 262 40.7 42.1 18.9 28.3 51.9 61.7 NA NA NA
"2401" "YGR119C" "YGR119C" 1137 35.5 34.3 13.8 21.2 48.2 59 NA NA NA
"2402" "YGR035C" "YGR035C" 372 46.9 49.2 14.6 33.8 60.2 71.2 NA NA NA
"2403" "YDR181C" "YDR181C" 47 36.9 35.3 19.8 26.9 47.2 53.8 NA NA NA
"2404" "YOL127W" "YOL127W" 20643 24 22.3 8.2 13.7 32.5 42 NA NA NA
"2405" "YMR228W" "YMR228W" 299 34.4 32.2 11.3 17.9 48.8 61.3 NA NA NA
"2406" "YGL179C" "YGL179C" 1 21.2 21.2 NA NA NA NA NA NA NA
"2407" "YPL048W" "YPL048W" 1675 29.3 26.9 12.9 19.1 37.8 48.6 NA NA NA
"2408" "YBR275C" "YBR275C" 341 52.5 50.6 29.1 39.8 63.9 78 NA NA NA
"2409" "YDR539W" "YDR539W" 2 28.6 28.6 NA NA NA NA NA NA NA
"2410" "YLR267W" "YLR267W" 31 41.4 40.8 20.8 26.1 54 63.1 NA NA NA
"2411" "YMR212C" "YMR212C" 857 36.8 34.9 14.4 21.1 50.6 62.1 NA NA NA
"2412" "YBR025C" "YBR025C" 3284 30.2 28.2 12.6 18.7 39.4 50.9 NA NA NA
"2413" "YML001W" "YML001W" 1532 21.9 20.6 5.4 11.5 30.1 39 NA NA NA
"2414" "YLL028W" "YLL028W" 179 33.4 31.3 13.2 21.4 43.2 57.9 NA NA NA
"2415" "YER016W" "YER016W" 505 55.9 55 36.4 44.2 67.6 76.1 NA NA NA
"2416" "YDR501W" "YDR501W" 88 30.7 31.6 11.7 16.2 41.8 51.7 NA NA NA
"2417" "YOL147C" "YOL147C" 181 38 38.2 18.9 27.7 46.7 55.8 NA NA NA
"2418" "YGR286C" "YGR286C" 343 32.9 31 9.3 16.8 47.1 58.1 NA NA NA
"2419" "YDR386W" "YDR386W" 3 30.4 24.3 NA NA NA NA NA NA NA
"2420" "YMR044W" "YMR044W" 451 31.8 30.3 9.2 16.8 44.5 55.4 NA NA NA
"2421" "YHR004C" "YHR004C" 226 35.9 37.6 12.6 22.4 48.7 56.6 NA NA NA
"2422" "YLR352W" "YLR352W" 31 33.2 35.9 13.3 23.6 41.7 48.6 NA NA NA
"2423" "YDR073W" "YDR073W" 271 38.8 39.3 16.9 27.3 49.1 59 NA NA NA
"2424" "YOR239W" "YOR239W" 625 30.9 30.8 11.5 18.7 41.8 51.8 NA NA NA
"2425" "YER170W" "YER170W" 248 38.7 36.5 15.3 24.1 50.9 63.6 NA NA NA
"2426" "YHR003C" "YHR003C" 251 33.1 32.3 11.5 19.6 46.4 56.5 NA NA NA
"2427" "YCR024C-A" "YCR024C-A" 92 35.1 37 16.8 24 44.5 56.1 NA NA NA
"2428" "YKL222C" "YKL222C" 28 37.9 39 15.2 28.4 44.8 56.3 NA NA NA
"2429" "YML058W-A" "YML058W-A" 137 41.2 40.1 28.2 32.5 48.1 57.3 NA NA NA
"2430" "YML081W" "YML081W" 749 30 29.9 9.8 16.8 41.9 50.5 NA NA NA
"2431" "YPR201W" "YPR201W" 3 35.8 31.4 NA NA NA NA NA NA NA
"2432" "YDR494W" "YDR494W" 682 42.6 42.6 17.3 28.1 55.5 66.5 NA NA NA
"2433" "YLR026C" "YLR026C" 118 32.5 30.4 14 20.6 41.1 55.2 NA NA NA
"2434" "YOR147W" "YOR147W" 342 33.8 35.4 9 14.2 50 57.8 NA NA NA
"2435" "YKR051W" "YKR051W" 137 33.6 33.1 15.9 23.6 42.5 49.7 NA NA NA
"2436" "YGR246C" "YGR246C" 529 33.5 31 12.9 19.1 46.7 57.1 NA NA NA
"2437" "YPL242C" "YPL242C" 106 32.6 31.8 13.7 21.3 44.2 52 NA NA NA
"2438" "YPR027C" "YPR027C" 1 21.1 21.1 NA NA NA NA NA NA NA
"2439" "YLR046C" "YLR046C" 35 43.9 43.9 22.5 32.2 56.2 66 NA NA NA
"2440" "YBR067C" "YBR067C" 1978 32.9 32.2 12.4 20.7 44.2 53 NA NA NA
"2441" "YCR024C-B" "YCR024C-B" 1 31.9 31.9 NA NA NA NA NA NA NA
"2442" "YDR100W" "YDR100W" 155 32.1 32.1 15 20.6 41.8 51.4 NA NA NA
"2443" "YLL004W" "YLL004W" 311 41.4 42.2 15 22.9 56.1 67 NA NA NA
"2444" "YER049W" "YER049W" 2402 29.5 27.7 10 17.5 39.6 51 NA NA NA
"2445" "YGL125W" "YGL125W" 1 17.4 17.4 NA NA NA NA NA NA NA
"2446" "YPR172W" "YPR172W" 147 38.9 39.2 17.7 25.3 49.2 62.8 NA NA NA
"2447" "YDL033C" "YDL033C" 1 9.8 9.8 NA NA NA NA NA NA NA
"2448" "YGL068W" "YGL068W" 1050 31.8 31 10.6 17.1 44.4 53.3 NA NA NA
"2449" "YNL006W" "YNL006W" 116 33.9 33.8 12.3 20 44.1 57.5 NA NA NA
"2450" "YLR028C" "YLR028C" 1676 29.1 27.3 11.9 17.2 38.1 48.9 NA NA NA
"2451" "YER136W" "YER136W" 921 38.7 38.4 19.3 28.2 48.5 57.9 NA NA NA
"2452" "YGL247W" "YGL247W" 220 33.2 34.4 8.8 19.3 46.6 53.2 NA NA NA
"2453" "YER116C" "YER116C" 2 9.3 9.3 NA NA NA NA NA NA NA
"2454" "YML012W" "YML012W" 2230 29.5 28.2 12.9 18.9 38.2 47.5 NA NA NA
"2455" "YOR217W" "YOR217W" 1 38.1 38.1 NA NA NA NA NA NA NA
"2456" "YBL035C" "YBL035C" 8 33 31.1 NA NA NA NA NA NA NA
"2457" "YPR074C" "YPR074C" 5160 22.3 20.2 6.3 11.7 30.9 41 NA NA NA
"2458" "YCR057C" "YCR057C" 779 31 31.2 6.6 14.3 45.7 54.3 NA NA NA
"2459" "YNL206C" "YNL206C" 703 38.7 38.1 16.7 25.4 51.1 60.7 NA NA NA
"2460" "YLR060W" "YLR060W" 1817 29 28 11.3 18 38 49.7 NA NA NA
"2461" "YDR516C" "YDR516C" 344 26.9 24.7 10.1 15.7 36.5 46.3 NA NA NA
"2462" "YOR063W" "YOR063W" 47482 28.6 27.1 12.3 18.4 37.5 46.7 NA NA NA
"2463" "YPR140W" "YPR140W" 224 28.8 28.1 9 16.6 38.3 51.1 NA NA NA
"2464" "YGR251W" "YGR251W" 264 39.8 39.7 20.7 28.1 48.3 57.5 NA NA NA
"2465" "YDR246W-A" "YDR246W-A" 1 24.6 24.6 NA NA NA NA NA NA NA
"2466" "YOR358W" "YOR358W" 104 41.4 42.3 20.5 31.5 51.6 61.3 NA NA NA
"2467" "YMR189W" "YMR189W" 1 28.7 28.7 NA NA NA NA NA NA NA
"2468" "YBR049C" "YBR049C" 375 37.5 38 10 21.8 52 62.7 NA NA NA
"2469" "YDR044W" "YDR044W" 374 34.2 34.1 12.6 21.9 46.2 54.5 NA NA NA
"2470" "YDL079C" "YDL079C" 5 29.5 32.1 NA NA NA NA NA NA NA
"2471" "YDL002C" "YDL002C" 433 34.5 34.9 13.7 23.2 45.2 54.8 NA NA NA
"2472" "YPR148C" "YPR148C" 750 30.1 28.4 12.1 18.2 40.1 51.8 NA NA NA
"2473" "YDR354W" "YDR354W" 623 32.5 31.4 11.6 18.3 44.8 54.6 NA NA NA
"2474" "YJR032W" "YJR032W" 3 22.1 16.8 NA NA NA NA NA NA NA
"2475" "YOR037W" "YOR037W" 217 35.2 36.2 13.3 21.7 46.8 54.6 NA NA NA
"2476" "YDR071C" "YDR071C" 2890 26.1 24.6 10.1 15.5 34.5 44.6 NA NA NA
"2477" "YMR134W" "YMR134W" 131 39.3 36.1 13.2 21.7 43.9 57.9 NA NA NA
"2478" "YGL012W" "YGL012W" 2852 28.7 27.2 12.6 18.5 37 47.2 NA NA NA
"2479" "YGR129W" "YGR129W" 71 31.4 29.1 12.5 19.6 40.8 54.9 NA NA NA
"2480" "YJL101C" "YJL101C" 437 40.4 40.8 15.9 26.5 53.6 63.9 NA NA NA
"2481" "YBL069W" "YBL069W" 129 34.3 35.1 10 23.4 45.5 55.3 NA NA NA
"2482" "YFR004W" "YFR004W" 1122 28.7 27 9.5 15.6 38.9 50.3 NA NA NA
"2483" "YIL107C" "YIL107C" 3 19.1 14.6 NA NA NA NA NA NA NA
"2484" "YDR353W" "YDR353W" 4 19.4 12.3 NA NA NA NA NA NA NA
"2485" "YJL001W" "YJL001W" 588 33.4 30.7 13 20.6 46.2 55.5 NA NA NA
"2486" "YDL080C" "YDL080C" 181 35.3 35.9 13.6 24.5 48 56 NA NA NA
"2487" "YJL049W" "YJL049W" 370 36.6 36.1 12.7 19.4 50.6 60.8 NA NA NA
"2488" "YHR183W" "YHR183W" 3889 23.3 21 9 13.5 31.1 41.3 NA NA NA
"2489" "YDL085C-A" "YDL085C-A" 252 29.8 29.6 13.4 19.1 38.2 46 NA NA NA
"2490" "YDR213W" "YDR213W" 20 52.1 47.3 13.7 31.8 68.7 89.8 NA NA NA
"2491" "YML085C" "YML085C" 614 25.6 23.7 10 15.2 34.6 44.4 NA NA NA
"2492" "YNL053W" "YNL053W" 83 35 36.8 6.8 16 52.5 59.4 NA NA NA
"2493" "YDL206W" "YDL206W" 78 34.3 34.5 15.4 24.3 44.8 54.4 NA NA NA
"2494" "YHR060W" "YHR060W" 1 14.7 14.7 NA NA NA NA NA NA NA
"2495" "YER094C" "YER094C" 1621 33.1 31.1 14.3 20.7 44 55.2 NA NA NA
"2496" "YHL027W" "YHL027W" 1 5.2 5.2 NA NA NA NA NA NA NA
"2497" "YDL104C" "YDL104C" 5 33.5 26.6 NA NA NA NA NA NA NA
"2498" "YKR037C" "YKR037C" 118 30.7 28.4 10.7 16.5 43.4 53.6 NA NA NA
"2499" "YNL024C" "YNL024C" 143 36.3 34.4 14.1 22.4 49.3 58.2 NA NA NA
"2500" "YPL053C" "YPL053C" 942 36.1 35.9 15.9 23.2 48 56.8 NA NA NA
"2501" "YMR270C" "YMR270C" 350 33.8 33.6 15.1 23.3 43.6 51.6 NA NA NA
"2502" "YKL119C" "YKL119C" 437 30.2 29.4 11.5 17.9 39.7 48.3 NA NA NA
"2503" "YLR212C" "YLR212C" 189 37.4 37.8 14 23.8 49.4 58 NA NA NA
"2504" "YBL058W" "YBL058W" 823 31.6 30.6 12.5 19.6 42.5 52.2 NA NA NA
"2505" "YMR155W" "YMR155W" 151 38.5 38.1 16.5 24.9 50.6 60.3 NA NA NA
"2506" "YKR079C" "YKR079C" 376 30 28.6 10.1 15.6 43.3 51.7 NA NA NA
"2507" "YNL248C" "YNL248C" 977 34.4 32.9 13.6 22.7 45.2 56.7 NA NA NA
"2508" "YDR171W" "YDR171W" 50 30.3 28.8 12.9 16 41 50.7 NA NA NA
"2509" "YLR086W" "YLR086W" 50 31.6 31.5 12 16.4 47.8 52.8 NA NA NA
"2510" "YGR105W" "YGR105W" 1359 30.7 28.9 15.6 21.2 38.2 48.7 NA NA NA
"2511" "YDR066C" "YDR066C" 18 32.3 28.4 18 23.1 37.9 49.7 NA NA NA
"2512" "YLR151C" "YLR151C" 75 32.2 31.7 11.4 21.1 44.6 55.4 NA NA NA
"2513" "YOR025W" "YOR025W" 221 35 33.2 9.4 16.2 51.8 61.4 NA NA NA
"2514" "YML030W" "YML030W" 306 29.1 27.1 9.9 16.4 39.3 51 NA NA NA
"2515" "YCL051W" "YCL051W" 2 47.6 47.6 NA NA NA NA NA NA NA
"2516" "YML065W" "YML065W" 148 35 33.4 14.8 20.6 47.2 56.2 NA NA NA
"2517" "YER001W" "YER001W" 1154 36.1 35.4 14.1 22.5 48.1 58.7 NA NA NA
"2518" "YDR235W" "YDR235W" 325 32.4 30.3 10.4 17.3 45.2 56.6 NA NA NA
"2519" "YJL047C" "YJL047C" 129 30.6 28.3 6.7 14.2 46.4 55.5 NA NA NA
"2520" "YER038C" "YER038C" 41 35.2 37.4 18.3 26.4 45.5 52.1 NA NA NA
"2521" "YBL074C" "YBL074C" 1 46.8 46.8 NA NA NA NA NA NA NA
"2522" "YGL023C" "YGL023C" 308 35.4 33.7 10.9 19.4 50.1 61.5 NA NA NA
"2523" "YHR049W" "YHR049W" 853 34.6 32 14.3 20.3 45.7 58.1 NA NA NA
"2524" "YEL061C" "YEL061C" 56 29.6 30.1 8.6 11.6 42.2 52.1 NA NA NA
"2525" "YBR007C" "YBR007C" 182 33.9 31.1 12.5 18.8 47.7 58.1 NA NA NA
"2526" "YGR095C" "YGR095C" 35 33.4 34.1 9.6 22.1 44 51.3 NA NA NA
"2527" "YDL126C" "YDL126C" 5711 24.8 22.2 7.4 12.9 34.8 46.6 NA NA NA
"2528" "YDR228C" "YDR228C" 450 33.7 33.7 12 18.5 46.7 57 NA NA NA
"2529" "YHR194W" "YHR194W" 90 40.3 42.3 15.7 24.9 52.9 64.3 NA NA NA
"2530" "YOR340C" "YOR340C" 1163 29.9 28.4 11.4 18.4 39 49.7 NA NA NA
"2531" "YMR260C" "YMR260C" 809 27.8 25.9 10.2 16.6 37.9 47.8 NA NA NA
"2532" "YGR264C" "YGR264C" 1993 29.1 27.8 11.3 17.4 39.5 48.8 NA NA NA
"2533" "YNL110C" "YNL110C" 1579 34.3 32.2 13.5 20.9 46.5 57.3 NA NA NA
"2534" "YML078W" "YML078W" 901 27.1 25.6 10.3 16.1 36 46.7 NA NA NA
"2535" "YOR158W" "YOR158W" 273 32.5 31.2 9.7 18 43.7 56.6 NA NA NA
"2536" "YPR178W" "YPR178W" 104 30.8 30.1 11.5 17.3 43.6 50.2 NA NA NA
"2537" "YDL208W" "YDL208W" 7412 33.8 32.6 15.4 22.1 43.8 54.2 NA NA NA
"2538" "YKL039W" "YKL039W" 601 34.4 33.6 15.4 21.7 44.9 55.2 NA NA NA
"2539" "YIR018W" "YIR018W" 226 46.1 47.7 24.7 36.4 56.4 63.5 NA NA NA
"2540" "YPL074W" "YPL074W" 214 33.3 30.6 12.3 17.3 49 59.3 NA NA NA
"2541" "YJR025C" "YJR025C" 2 14.7 14.7 NA NA NA NA NA NA NA
"2542" "YNL320W" "YNL320W" 274 32.7 31 12.8 20.1 39.3 53.9 NA NA NA
"2543" "YKL046C" "YKL046C" 804 27 24.5 11.4 17.6 34.5 44.9 NA NA NA
"2544" "YBR145W" "YBR145W" 252 43.4 45 15.7 32.1 55.7 65.9 NA NA NA
"2545" "YDR339C" "YDR339C" 2 29.9 29.9 NA NA NA NA NA NA NA
"2546" "YAL014C" "YAL014C" 17 33.4 33.9 20.3 26.7 40.5 49.7 NA NA NA
"2547" "YFL037W" "YFL037W" 1409 29.9 27.8 11.6 18.1 39.2 51.1 NA NA NA
"2548" "YJR132W" "YJR132W" 350 33.8 34 12.3 20.2 45.7 55.4 NA NA NA
"2549" "YCR020W-B" "YCR020W-B" 233 37.5 36.2 17.5 27.7 45.8 54.6 NA NA NA
"2550" "YPL116W" "YPL116W" 1 15.4 15.4 NA NA NA NA NA NA NA
"2551" "YBR243C" "YBR243C" 403 30.8 30.1 13.9 20.6 40.3 48.2 NA NA NA
"2552" "YNL199C" "YNL199C" 732 34.4 33.7 11.3 19 48 57.7 NA NA NA
"2553" "YDL224C" "YDL224C" 9 31.7 28.2 NA NA NA NA NA NA NA
"2554" "YLR225C" "YLR225C" 331 41 40.6 18.2 26.9 53.8 63.9 NA NA NA
"2555" "YDR524C-B" "YDR524C-B" 50232 28.9 27.3 11.4 17.8 38.2 48.5 NA NA NA
"2556" "YGL207W" "YGL207W" 1649 33.2 32.1 12.9 20.2 44.4 55.5 NA NA NA
"2557" "YNL111C" "YNL111C" 609 35.4 34.2 16.2 23.1 46.8 58 NA NA NA
"2558" "YPL058C" "YPL058C" 227 38.5 40.1 12.5 27.9 48.5 59 NA NA NA
"2559" "YLR326W" "YLR326W" 107 35.7 33.7 17.9 24 46.4 54 NA NA NA
"2560" "YLR270W" "YLR270W" 523 32.6 32.1 15.8 22 42.4 52 NA NA NA
"2561" "YKL184W" "YKL184W" 1139 46.5 45.4 28.7 36.3 55.5 64.1 NA NA NA
"2562" "YGR097W" "YGR097W" 192 35.7 35.5 15.2 22.4 46.4 54.2 NA NA NA
"2563" "YIL050W" "YIL050W" 214 32.7 32.1 9.7 17.6 44.6 56.9 NA NA NA
"2564" "YGR169C" "YGR169C" 188 42.7 42.4 18.4 29 55 65 NA NA NA
"2565" "YLR309C" "YLR309C" 3 23.8 26.8 NA NA NA NA NA NA NA
"2566" "YHR156C" "YHR156C" 53 34.8 31.8 13.1 19.4 51.7 57.6 NA NA NA
"2567" "YPR086W" "YPR086W" 714 42.6 42.4 25.4 32.4 52.5 59.7 NA NA NA
"2568" "YJR125C" "YJR125C" 392 30.4 28.8 12.6 18.3 41.5 51.3 NA NA NA
"2569" "YIL068C" "YIL068C" 227 28.3 25.9 8.6 16.2 39.8 50.9 NA NA NA
"2570" "YMR060C" "YMR060C" 153 31.9 32.8 12 18.1 42.2 50.3 NA NA NA
"2571" "YJL065C" "YJL065C" 270 37.4 36.6 18 25.2 49.3 56.8 NA NA NA
"2572" "YPL127C" "YPL127C" 361 29.1 28.9 10.2 17.9 39.5 47.5 NA NA NA
"2573" "YGR120C" "YGR120C" 137 35.6 37.4 14.8 21.6 47.7 55.7 NA NA NA
"2574" "YJR003C" "YJR003C" 439 31.7 31.1 10.8 19.2 44.3 51.5 NA NA NA
"2575" "YNR034W" "YNR034W" 66 43.3 45.2 15.5 26.2 58.5 72.5 NA NA NA
"2576" "YJL170C" "YJL170C" 119 30.3 29.4 8.9 17.5 41.1 52 NA NA NA
"2577" "YNR032C-A" "YNR032C-A" 1 52.9 52.9 NA NA NA NA NA NA NA
"2578" "YFL028C" "YFL028C" 523 31 29.6 11.4 18.1 42.6 52.9 NA NA NA
"2579" "YBR105C" "YBR105C" 252 46.5 47.6 20.5 35.9 58.2 67.4 NA NA NA
"2580" "YHR171W" "YHR171W" 45 35.7 37.2 14.7 19.5 50.1 54.9 NA NA NA
"2581" "YLL015W" "YLL015W" 338 36.3 35 15 22.9 48.3 58.5 NA NA NA
"2582" "YMR016C" "YMR016C" 93 35.4 32.4 13.3 20.3 51.4 57.6 NA NA NA
"2583" "YKR020W" "YKR020W" 242 36.7 35.5 17.2 24.1 48.8 57.3 NA NA NA
"2584" "YMR202W" "YMR202W" 3 22.9 17.2 NA NA NA NA NA NA NA
"2585" "YDR371W" "YDR371W" 190 33.6 32.7 14.4 20.4 45.7 53.1 NA NA NA
"2586" "YDR456W" "YDR456W" 202 34.8 32.7 12.2 19.4 46.4 54.9 NA NA NA
"2587" "YDR308C" "YDR308C" 206 33 32.1 15 21.4 44 51.8 NA NA NA
"2588" "YLR372W" "YLR372W" 1387 31.7 30.3 16.1 21.1 40.3 50.1 NA NA NA
"2589" "YNL062C" "YNL062C" 342 29.7 25.9 12.1 17.1 40.1 52.9 NA NA NA
"2590" "YMR004W" "YMR004W" 289 33.4 32.5 13.2 20.6 45.8 54 NA NA NA
"2591" "YER083C" "YER083C" 536 32.6 30.4 13.6 19.3 44.5 54.8 NA NA NA
